destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,ground_truth_class
8080.0,3154.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,93214.97,3170.5771,350.44446,733.18195,2104.0,1.0,2165.0,541.25,1049.8442,2116.0,12.0,3148.0,787.0,988.75104,2104.0,21.0,0.0,0.0,0.0,0.0,168.0,168.0,1585.2886,1585.2886,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3602.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,81621.32,2776.2354,400.22223,729.08,2195.0,1.0,2817.0,704.25,1046.2942,2236.0,11.0,3597.0,899.25,915.8451,2195.0,62.0,0.0,0.0,0.0,0.0,168.0,168.0,1388.1177,1388.1177,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,4356.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,67493.11,2295.684,484.0,1119.5719,3397.0,4.0,4297.0,1074.25,1623.9467,3454.0,20.0,4315.0,1078.75,1586.5586,3397.0,42.0,0.0,0.0,0.0,0.0,168.0,168.0,1147.842,1147.842,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2353.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,124946.875,4249.8936,261.44446,734.78314,2220.0,2.0,2281.0,570.25,1104.5063,2227.0,13.0,2347.0,586.75,1089.0796,2220.0,24.0,0.0,0.0,0.0,0.0,168.0,168.0,2124.9468,2124.9468,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2388.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,123115.58,4187.6045,265.33334,714.84717,2168.0,1.0,2351.0,587.75,1058.5963,2173.0,7.0,2384.0,596.0,1049.2152,2168.0,30.0,0.0,0.0,0.0,0.0,168.0,168.0,2093.8022,2093.8022,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2556.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,115023.48,3912.363,284.0,827.29834,2490.0,0.0,2529.0,632.25,1242.5244,2496.0,5.0,2554.0,638.5,1234.3658,2490.0,9.0,0.0,0.0,0.0,0.0,168.0,168.0,1956.1815,1956.1815,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3144.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,93511.45,3180.6616,349.33334,818.0377,2474.0,0.0,2574.0,643.5,1224.1858,2479.0,4.0,3142.0,785.5,1153.1293,2474.0,11.0,0.0,0.0,0.0,0.0,168.0,168.0,1590.3308,1590.3308,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2054.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,143135.34,4868.5493,228.22223,556.67377,1690.0,1.0,1753.0,438.25,840.60986,1699.0,6.0,2051.0,512.75,796.0282,1690.0,15.0,0.0,0.0,0.0,0.0,168.0,168.0,2434.2747,2434.2747,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3533.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,83215.4,2830.4558,392.55554,960.26794,2932.0,0.0,3269.0,817.25,1420.898,2937.0,5.0,3531.0,882.75,1372.8567,2932.0,10.0,0.0,0.0,0.0,0.0,168.0,168.0,1415.2279,1415.2279,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2304.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,127604.164,4340.278,256.0,683.0079,2070.0,1.0,2113.0,528.25,1031.8418,2076.0,8.0,2301.0,575.25,999.87146,2070.0,17.0,0.0,0.0,0.0,0.0,168.0,168.0,2170.139,2170.139,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3035.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,96869.85,3294.8928,337.22223,876.9639,2667.0,0.0,2909.0,727.25,1301.9143,2674.0,5.0,3032.0,758.0,1275.7432,2667.0,8.0,0.0,0.0,0.0,0.0,168.0,168.0,1647.4464,1647.4464,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2105.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,139667.45,4750.5938,233.88889,631.74097,1913.0,0.0,1946.0,486.5,955.67444,1920.0,5.0,2102.0,525.5,927.601,1913.0,9.0,0.0,0.0,0.0,0.0,168.0,168.0,2375.2969,2375.2969,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2820.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,104255.32,3546.0994,313.33334,719.21326,2199.0,1.0,2584.0,646.0,1053.2878,2205.0,5.0,2818.0,704.5,1007.2115,2199.0,10.0,0.0,0.0,0.0,0.0,168.0,168.0,1773.0497,1773.0497,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3536.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,83144.8,2828.0542,392.8889,893.7882,2661.0,0.0,2700.0,675.0,1326.6758,2665.0,6.0,3529.0,882.25,1248.57,2661.0,10.0,0.0,0.0,0.0,0.0,168.0,168.0,1414.0271,1414.0271,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3129.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,93959.734,3195.9092,347.66666,743.07837,2256.0,1.0,2537.0,634.25,1093.2076,2264.0,5.0,3126.0,781.5,1012.2735,2256.0,9.0,0.0,0.0,0.0,0.0,168.0,168.0,1597.9546,1597.9546,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2891.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,101694.914,3459.0107,321.22223,898.62366,2715.0,1.0,2761.0,690.25,1353.2289,2720.0,4.0,2889.0,722.25,1329.7015,2715.0,8.0,0.0,0.0,0.0,0.0,168.0,168.0,1729.5054,1729.5054,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3036.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,96837.945,3293.8076,337.33334,883.1489,2685.0,1.0,2884.0,721.0,1315.3309,2690.0,5.0,3034.0,758.5,1286.5667,2685.0,10.0,0.0,0.0,0.0,0.0,168.0,168.0,1646.9038,1646.9038,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2190.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,134246.58,4566.21,243.33333,671.0177,2030.0,0.0,2073.0,518.25,1012.52075,2037.0,6.0,2187.0,546.75,990.0698,2030.0,12.0,0.0,0.0,0.0,0.0,168.0,168.0,2283.105,2283.105,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2418.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,121588.086,4135.6494,268.66666,589.89557,1749.0,0.0,2387.0,596.75,825.5509,1757.0,6.0,2415.0,603.75,813.55817,1749.0,9.0,0.0,0.0,0.0,0.0,168.0,168.0,2067.8247,2067.8247,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3117.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,94321.46,3208.2131,346.33334,859.28735,2617.0,0.0,2765.0,691.25,1289.6515,2624.0,6.0,3114.0,778.5,1234.0844,2617.0,14.0,0.0,0.0,0.0,0.0,168.0,168.0,1604.1066,1604.1066,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3281.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,89606.83,3047.8513,364.55554,705.57,2114.0,1.0,2544.0,636.0,1007.3818,2119.0,4.0,3279.0,819.75,913.67334,2114.0,9.0,0.0,0.0,0.0,0.0,168.0,168.0,1523.9257,1523.9257,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,3106.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,94655.51,3219.575,345.1111,917.18286,2779.0,0.0,2827.0,706.75,1384.9032,2784.0,4.0,3104.0,776.0,1341.0203,2779.0,7.0,0.0,0.0,0.0,0.0,168.0,168.0,1609.7875,1609.7875,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,1999.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,147073.53,5002.5015,222.11111,525.37427,1605.0,0.0,1735.0,433.75,806.2148,1642.0,7.0,1995.0,498.75,745.45215,1605.0,10.0,0.0,0.0,0.0,0.0,168.0,168.0,2501.2507,2501.2507,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,1748.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,168192.22,5720.8237,194.22223,492.67276,1505.0,6.0,1638.0,409.5,745.1092,1527.0,19.0,1740.0,435.0,713.8819,1505.0,49.0,0.0,0.0,0.0,0.0,168.0,168.0,2860.4119,2860.4119,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2517.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,116805.72,3972.9836,279.66666,748.14105,2270.0,1.0,2486.0,621.5,1107.3688,2279.0,4.0,2515.0,628.75,1095.9889,2270.0,36.0,0.0,0.0,0.0,0.0,168.0,168.0,1986.4918,1986.4918,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080.0,2956.0,5.0,5.0,84.0,210.0,84.0,0.0,16.8,37.56594,185.0,0.0,42.0,80.669075,99458.73,3382.95,328.44446,832.3041,2533.0,1.0,2662.0,665.5,1249.7948,2539.0,8.0,2953.0,738.25,1202.2416,2533.0,17.0,0.0,0.0,0.0,0.0,168.0,168.0,1691.475,1691.475,0.0,185.0,26.727272,58.35082,3404.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.4,16.8,42.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,5.0,210.0,64240.0,64.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
